23.07692,15.38462,61.53846,86.66667,13.33333
25.00000,0.00000,75.00000,53.33333,46.66667
28.57143,0.00000,71.42857,93.33333,6.66667
22.22222,11.11111,66.66667,60.00000,40.00000
57.14286,0.00000,42.85714,93.33333,6.66667
100.00000,0.00000,0.00000,60.00000,40.00000
64.51613,16.12903,19.35484,59.61538,40.38462
53.84615,7.69231,38.46154,86.66667,13.33333
28.57143,0.00000,71.42857,46.66667,53.33333
22.22222,22.22222,55.55556,60.00000,40.00000
